5713	WP_013636166.1	2	2	+	-	X971_RS07105	1	1032	glyceraldehyde 3-phosphate reductase
5714	WP_003515287.1	2	2	+	-	X971_RS07110	1	327	membrane protein
5715	WP_038491031.1	2	2	-	-	X971_RS07115	1	1431	phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)
5716	WP_038491034.1	2	2	-	-	X971_RS07120	1	159	cytochrome oxidase maturation protein, cbb3-type
5717	WP_038491036.1	2	2	-	-	X971_RS07125	1	2214	nitrogen fixation protein FixI
5718	WP_003515295.1	2	2	-	-	X971_RS07130	1	501	cation transporter
5719	WP_038491040.1	2	2	-	-	X971_RS07135	1	1584	cytochrome c oxidase accessory protein CcoG
5720	WP_019566249.1	2	2	+	-	X971_RS07140	1	405	polyketide cyclase
5721	WP_038492817.1	2	2	+	-	X971_RS07145	1	357	bleomycin resistance protein
5722	WP_003515305.1	2	2	-	-	X971_RS07150	1	864	cytochrome c oxidase, cbb3-type subunit III
5723	WP_003502810.1	2	2	-	-	X971_RS07155	1	153	cytochrome-c oxidase fixQ chain
5724	WP_003515307.1	2	2	-	-	X971_RS07160	1	732	cytochrome c oxidase, cbb3-type subunit II
5725	WP_038491045.1	2	2	-	-	X971_RS07165	1	1623	cytochrome c oxidase, cbb3-type subunit I
5726	WP_038491048.1	2	2	-	-	X971_RS07170	1	522	adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase
5727	WP_013636176.1	2	2	+	-	X971_RS07175	1	693	membrane protein
5728	WP_003515315.1	2	2	+	-	X971_RS07180	1	966	membrane protein
5729	WP_003515319.1	2	2	-	-	X971_RS07185	1	387	MerR family transcriptional regulator
5730	WP_013636179.1	2	2	-	-	X971_RS07190	1	1428	magnesium transporter
5731	WP_038491052.1	2	2	+	-	X971_RS07195	1	2304	hypothetical protein
5732	WP_013636181.1	2	2	+	-	X971_RS07200	1	303	hypothetical protein
5733	WP_038491055.1	2	2	+	-	X971_RS07205	1	495	peptide deformylase
5734	WP_003515329.1	2	2	-	-	X971_RS07210	1	429	stress-induced protein
5735	WP_003502827.1	2	2	+	-	X971_RS07215	1	168	hypothetical protein
5736	WP_003515332.1	2	2	-	-	X971_RS07220	1	426	hypothetical protein
5737	WP_013636184.1	2	2	+	-	X971_RS07225	1	165	hypothetical protein
5738	WP_038491058.1	2	2	+	-	X971_RS07235	1	732	lipoate--protein ligase B
5739	WP_003515339.1	2	2	+	-	X971_RS07240	1	1068	alcohol dehydrogenase
5740	WP_038491061.1	2	2	+	-	X971_RS07245	1	936	membrane protein
5741	WP_003515343.1	2	2	-	-	X971_RS07250	1	459	hypothetical protein
5742	WP_038491063.1	2	2	-	-	X971_RS07255	1	846	phytoene synthase
5743	WP_003515346.1	2	2	-	-	X971_RS07260	1	393	membrane protein
5744	WP_003515348.1	2	2	-	-	X971_RS07265	1	2565	protein translocase subunit SecDF
5745	WP_003515350.1	2	2	-	-	X971_RS07270	1	348	preprotein translocase
5746	WP_013636188.1	2	2	+	-	X971_RS07275	1	873	ATPase AAA
5747	WP_038492820.1	2	2	+	-	X971_RS07280	1	1191	formaldehyde dehydrogenase, glutathione-independent
5748	WP_038491068.1	2	2	-	-	X971_RS07285	1	534	TetR family transcriptional regulator
5749	WP_038491071.1	2	2	+	-	X971_RS07290	1	1395	cytochrome P450
5750	WP_003515356.1	2	2	-	-	X971_RS07295	1	204	hypothetical protein
5751	WP_003515358.1	2	2	-	-	X971_RS07300	1	825	serine acetyltransferase
5752	WP_025593509.1	2	2	-	-	X971_RS07305	1	777	alpha/beta hydrolase
5753	WP_003495891.1	2	2	+	-	X971_RS07310	1	246	hypothetical protein
5754	WP_038491074.1	2	2	+	-	X971_RS07315	1	1170	salicylate hydroxylase
5755	WP_038491077.1	2	2	-	-	X971_RS07320	1	1188	cystathionine beta-lyase
5756	WP_038491080.1	2	2	+	-	X971_RS07325	1	1023	amino acid ABC transporter substrate-bindnig protein
5757	WP_003515368.1	2	2	+	-	X971_RS07330	1	1197	amino acid ABC transporter permease
5758	WP_013636194.1	2	2	+	-	X971_RS07335	1	1158	amino acid ABC transporter permease
5759	WP_003515372.1	2	2	+	-	X971_RS07340	1	774	arginine ABC transporter ATP-binding protein
5760	WP_038492823.1	2	2	-	-	X971_RS07355	1	1803	single-stranded-DNA-specific exonuclease RecJ
5761	WP_025593517.1	2	2	-	-	X971_RS07360	1	225	hypothetical protein
5762	WP_003515377.1	2	2	-	-	X971_RS07365	1	1311	homoserine dehydrogenase
5763	WP_003515379.1	2	2	-	-	X971_RS07370	1	1221	aminotransferase
5764	WP_038491083.1	2	2	-	-	X971_RS07375	1	960	nucleoside hydrolase
5765	WP_038492827.1	2	2	+	-	X971_RS07380	1	804	membrane protein
5766	WP_013636202.1	2	2	-	-	X971_RS07385	1	699	hypothetical protein
5767	WP_019566226.1	2	2	-	-	X971_RS07390	1	930	lauroyl acyltransferase
5768	WP_003515388.1	2	2	-	-	X971_RS07395	1	1029	NADPH:quinone oxidoreductase
5769	WP_003515389.1	2	2	-	-	X971_RS07400	1	1284	beta-ketoacyl-ACP synthase II
5770	WP_038491088.1	2	2	-	-	X971_RS07405	1	1197	beta-ketoacyl-ACP synthase II
5771	WP_038491091.1	2	2	-	-	X971_RS07410	1	201	hypothetical protein
5772	WP_019566224.1	2	2	-	-	X971_RS07415	1	480	3-hydroxyacyl-ACP dehydratase
5773	WP_003515393.1	2	2	-	-	X971_RS07420	1	279	acyl carrier protein
5774	WP_038491095.1	2	2	-	-	X971_RS07425	1	1350	coproporphyrinogen III oxidase
5775	WP_003515395.1	2	2	+	-	X971_RS07430	1	726	transcriptional regulator
5776	WP_013636207.1	2	2	-	-	X971_RS07435	1	429	hypothetical protein
5777	WP_038491098.1	2	2	+	-	X971_RS07440	1	1860	class I poly(R)-hydroxyalkanoic acid synthase
5778	WP_038491101.1	2	2	+	-	X971_RS07445	1	720	sugar fermentation stimulation protein SfsA
5779	WP_026330927.1	2	2	+	-	X971_RS07450	1	834	type I methionyl aminopeptidase
5780	WP_038491104.1	2	2	+	-	X971_RS07455	1	846	hypothetical protein
5781	WP_003515401.1	2	2	+	-	X971_RS07460	1	423	hypothetical protein
5782	WP_003515402.1	2	2	+	-	X971_RS07465	1	1740	membrane protein
5783	WP_003515403.1	2	2	-	-	X971_RS07470	1	1377	3-deoxy-7-phosphoheptulonate synthase
5784	WP_038491107.1	2	2	-	-	X971_RS07475	1	1389	glutathione-disulfide reductase
5785	WP_013636215.1	2	2	-	-	X971_RS07480	1	567	hypothetical protein
5786	WP_003515412.1	2	2	-	-	X971_RS07485	1	696	ribose-5-phosphate isomerase
5787	WP_038491110.1	2	2	+	-	X971_RS07490	1	702	phosphoglycolate phosphatase, bacterial
5788	WP_038491113.1	2	2	-	-	X971_RS07495	1	1848	peptidoglycan-binding protein
5789	WP_026330925.1	2	2	+	fumC	X971_RS07500	1	1392	class II fumarate hydratase
5790	WP_013636220.1	2	2	+	-	X971_RS07505	1	933	xylanase
5791	WP_026330924.1	2	2	-	-	X971_RS07510	1	1638	CTP synthetase
5792	WP_038492830.1	2	2	-	-	X971_RS07515	1	459	preprotein translocase subunit SecG
5793	WP_003515430.1	2	2	-	-	X971_RS07520	1	771	triose-phosphate isomerase
5794	WP_038491116.1	2	2	-	-	X971_RS07525	1	882	phospholipase
5795	WP_038491119.1	2	2	+	-	X971_RS07530	1	2121	DNA topoisomerase IV subunit B
5796	WP_013636224.1	2	2	-	-	X971_RS07535	1	612	ATP-dependent Clp protease proteolytic subunit
5797	WP_025593553.1	2	2	-	-	X971_RS07540	1	360	hypothetical protein
5798	WP_003515444.1	2	2	-	-	X971_RS07545	1	315	transcriptional regulator
5799	WP_025593554.1	2	2	+	-	X971_RS07550	1	1557	phospholipase
5800	WP_003515447.1	2	2	-	-	X971_RS07555	1	834	two-component system response regulator
5801	WP_038491125.1	2	2	-	-	X971_RS07560	1	2514	dimethylglycine dehydrogenase
5802	WP_035252119.1	2	2	-	-	X971_RS07565	1	324	hypothetical protein
5803	WP_038491128.1	2	2	-	-	X971_RS07570	1	1134	hypothetical protein
5804	WP_038491131.1	2	2	-	-	X971_RS07575	1	2670	mechanosensitive ion channel protein
5805	WP_003515453.1	2	2	+	-	X971_RS07580	1	255	membrane protein
5806	WP_003515454.1	2	2	-	-	X971_RS07590	1	447	hypothetical protein
5807	WP_025593566.1	2	2	+	-	X971_RS07595	1	333	hypothetical protein
5808	WP_003515464.1	2	2	+	-	X971_RS07600	1	252	hypothetical protein
5809	WP_038491134.1	2	2	+	-	X971_RS07605	1	225	hypothetical protein
5810	WP_038491136.1	2	2	+	-	X971_RS07610	1	189	hypothetical protein
5811	WP_003515471.1	2	2	-	-	X971_RS07615	1	252	hypothetical protein
5812	WP_013636234.1	2	2	+	-	X971_RS07620	1	435	membrane protein
5813	WP_038492832.1	2	2	-	-	X971_RS07625	1	969	dienelactone hydrolase
5814	WP_019566194.1	2	2	-	-	X971_RS07630	1	606	ABC transporter
5815	WP_003515479.1	2	2	-	-	X971_RS07635	1	1371	organic solvent ABC transporter substrate-binding protein
5816	WP_003515481.1	2	2	-	-	X971_RS07640	1	837	ABC transporter ATP-binding protein
5817	WP_038491139.1	2	2	-	-	X971_RS07645	1	1161	toluene ABC transporter permease
5818	WP_038491142.1	2	2	+	-	X971_RS07650	1	984	dipeptide epimerase
5819	WP_025593573.1	2	2	-	-	X971_RS07655	1	837	UDP-2,3-diacylglucosamine hydrolase
5820	WP_003515491.1	2	2	+	-	X971_RS07660	1	2316	malic enzyme
5821	WP_038492835.1	2	2	+	-	X971_RS07665	1	1101	hypothetical protein
5822	WP_038491147.1	2	2	-	-	X971_RS07670	1	717	5,6-dimethylbenzimidazole synthase
5823	WP_038491150.1	2	2	-	-	X971_RS07675	1	831	hypothetical protein
5824	WP_038491154.1	2	2	+	-	X971_RS07680	1	210	hypothetical protein
5825	WP_003515498.1	2	2	+	-	X971_RS07685	1	378	glyoxalase
5826	WP_013636243.1	2	2	-	-	X971_RS07690	1	1680	NAD+ synthase
5827	WP_038491159.1	2	2	+	-	X971_RS07695	1	1941	cation tolerance protein CutA
5828	WP_038491162.1	2	2	+	-	X971_RS07700	1	534	membrane protein
5829	WP_003515506.1	2	2	+	-	X971_RS07705	1	1404	NAD(P)(+) transhydrogenase
5830	WP_003515508.1	2	2	-	-	X971_RS07710	1	651	hypothetical protein
5831	WP_038491164.1	2	2	-	-	X971_RS07715	1	540	nucleoside kinase
5832	WP_013636248.1	2	2	+	-	X971_RS07720	1	1101	amidohydrolase
5833	WP_003515514.1	2	2	-	-	X971_RS07725	1	1479	trigger factor
5834	WP_003515516.1	2	2	+	-	X971_RS07735	1	144	hypothetical protein
5835	WP_038491168.1	2	2	+	-	X971_RS07740	1	1458	methylenetetrahydrofolate--tRNA-(uracil(54)- C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO
5836	WP_038491171.1	2	2	-	-	X971_RS07745	1	579	pilus assembly protein TadG
5837	WP_038491175.1	2	2	-	-	X971_RS07750	1	534	pilus assembly protein TadE
5838	WP_038492838.1	2	2	-	-	X971_RS07755	1	1260	hypothetical protein
5839	WP_038491178.1	2	2	+	-	X971_RS07760	1	261	hypothetical protein
5840	WP_013636254.1	2	2	+	-	X971_RS07765	1	1128	S-(hydroxymethyl)glutathione dehydrogenase
5841	WP_038492841.1	2	2	+	-	X971_RS07770	1	759	hypothetical protein
5842	WP_003515534.1	2	2	+	-	X971_RS07775	1	264	acyl carrier protein
5843	WP_025593602.1	2	2	+	-	X971_RS07780	1	1533	AMP-dependent synthetase
5844	WP_038491182.1	2	2	+	-	X971_RS07785	1	1278	diaminopimelate decarboxylase
5845	WP_038491185.1	2	2	-	-	X971_RS07790	1	426	hypothetical protein
5846	WP_038491188.1	2	2	-	-	X971_RS07795	1	255	hypothetical protein
5847	WP_038491191.1	2	2	-	-	X971_RS07800	1	1158	aminodeoxychorismate synthase
5848	WP_003515541.1	2	2	-	-	X971_RS07805	1	1131	tRNA guanosine(34) transglycosylase Tgt
5849	WP_038491194.1	2	2	-	-	X971_RS07810	1	1083	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
5850	WP_003515547.1	2	2	-	-	X971_RS07815	1	510	peptidyl-prolyl cis-trans isomerase
5851	WP_038491197.1	2	2	-	-	X971_RS07820	1	570	peptidyl-prolyl cis-trans isomerase
5852	WP_003515552.1	2	2	-	-	X971_RS07825	1	495	pantetheine-phosphate adenylyltransferase
5853	WP_003515553.1	2	2	+	-	X971_RS07830	1	180	hypothetical protein
5854	pseudo	2	2	+	-	X971_RS07835	1	153	hypothetical protein
5855	WP_013636263.1	2	2	+	-	X971_RS07840	1	1893	peptidyl-prolyl cis-trans isomerase
5856	WP_038491201.1	2	2	+	-	X971_RS07845	1	1035	anthranilate phosphoribosyltransferase
5857	WP_038491204.1	2	2	+	-	X971_RS07850	1	816	indole-3-glycerol-phosphate synthase
5858	WP_003515564.1	2	2	+	moaC	X971_RS07855	1	492	cyclic pyranopterin monophosphate synthase accessory protein
5859	WP_038491207.1	2	2	+	-	X971_RS07860	1	1218	molybdopterin molybdenumtransferase MoeA
5860	WP_038491212.1	2	2	+	-	X971_RS07865	1	1071	diguanylate cyclase
5861	WP_038491215.1	2	2	-	-	X971_RS07870	1	609	pyridoxamine 5'-phosphate oxidase
5862	WP_019566167.1	2	2	-	-	X971_RS07875	1	1812	potassium transporter
5863	WP_003515573.1	2	2	-	-	X971_RS07880	1	369	hypothetical protein
5864	WP_035252179.1	2	2	+	-	X971_RS07885	1	1050	cyclic pyranopterin phosphate synthase MoaA
5865	WP_003515578.1	2	2	+	-	X971_RS07890	1	969	membrane protein
5866	WP_003515580.1	2	2	+	-	X971_RS07895	1	1200	Bcr/CflA family drug resistance efflux transporter
5867	WP_003515582.1	2	2	+	-	X971_RS07900	1	627	molybdenum cofactor guanylyltransferase
5868	WP_003515585.1	2	2	+	-	X971_RS07905	1	516	molybdopterin-guanine dinucleotide biosynthesis protein B
5869	WP_003515587.1	2	2	-	-	X971_RS07910	1	1566	peptidoglycan-binding protein
5870	WP_003515589.1	2	2	-	pcm	X971_RS07915	1	654	protein-L-isoaspartate O-methyltransferase
5871	WP_038491219.1	2	2	-	-	X971_RS07920	1	771	5'/3'-nucleotidase SurE
5872	WP_038491222.1	2	2	-	-	X971_RS07925	1	1284	serine--tRNA ligase
5873	WP_003515595.1	2	2	-	-	X971_RS07930	1	804	preprotein translocase subunit TatC
5874	WP_038491224.1	2	2	-	-	X971_RS07935	1	720	preprotein translocase
5875	WP_003515599.1	2	2	-	-	X971_RS07940	1	207	protein translocase TatA
5876	WP_038491227.1	2	2	-	-	X971_RS07945	1	747	SMC-Scp complex subunit ScpB
5877	WP_025593638.1	2	2	-	-	X971_RS07950	1	849	segregation/condensation protein A
5878	WP_026330914.1	2	2	-	-	X971_RS07955	1	1017	beta-hexosaminidase
5879	WP_038491231.1	2	2	-	-	X971_RS07960	1	3009	sporulation protein
5880	WP_038492845.1	2	2	-	-	X971_RS07965	1	1758	arginine--tRNA ligase
5881	WP_003515612.1	2	2	-	-	X971_RS07970	1	1218	deoxyguanosinetriphosphate triphosphohydrolase
5882	WP_003515615.1	2	2	+	-	X971_RS07975	1	333	heme biosynthesis protein HemY
5883	WP_038491234.1	2	2	+	-	X971_RS07980	1	798	exodeoxyribonuclease III
5884	WP_003515620.1	2	2	-	-	X971_RS07985	1	795	exopolysaccharide production negative regulator
5885	WP_013636284.1	2	2	-	-	X971_RS07990	1	318	hypothetical protein
5886	WP_003515621.1	2	2	-	-	X971_RS07995	1	1290	long-chain fatty acid transporter
5887	WP_038491237.1	2	2	-	-	X971_RS08000	1	2844	valine--tRNA ligase
5888	WP_038491240.1	2	2	-	-	X971_RS08005	1	960	hypothetical protein
5889	WP_038491243.1	2	2	-	-	X971_RS08010	1	672	protein-L-isoaspartate O-methyltransferase
5890	WP_003515633.1	2	2	+	-	X971_RS08020	1	282	hypothetical protein
5891	WP_003515635.1	2	2	+	-	X971_RS08025	1	246	hypothetical protein
5892	pseudo	2	2	-	-	X971_RS08030	1	256	hypothetical protein
5893	WP_019566148.1	2	2	-	-	X971_RS08035	1	600	NAD(P)H:quinone oxidoreductase
5894	WP_013636292.1	2	2	+	-	X971_RS08040	1	792	molybdenum cofactor biosynthesis protein
5895	WP_003515639.1	2	2	+	-	X971_RS08045	1	846	universal stress protein
5896	WP_003515641.1	2	2	+	-	X971_RS08050	1	498	xanthine phosphoribosyltransferase
5897	WP_013636294.1	2	2	+	-	X971_RS08055	1	3819	ribonucleotide-diphosphate reductase subunit alpha
5898	WP_038491248.1	2	2	+	-	X971_RS08060	1	378	hypothetical protein
5899	pseudo	2	2	-	-	X971_RS08065	1	1327	manganese transporter
5900	WP_038491251.1	2	2	+	-	X971_RS08070	1	366	glyoxalase
5901	WP_038491254.1	2	2	+	-	X971_RS08075	1	225	hypothetical protein
5902	WP_038491257.1	2	2	-	-	X971_RS08080	1	1734	multidrug ABC transporter ATP-binding protein
5903	WP_038491260.1	2	2	+	-	X971_RS08085	1	1239	AI-2E family transporter
5904	WP_025593662.1	2	2	-	-	X971_RS08090	1	456	GCN5 family acetyltransferase
5905	WP_003515657.1	2	2	+	-	X971_RS08095	1	435	hypothetical protein
5906	WP_038491264.1	2	2	-	-	X971_RS08100	1	1155	hypothetical protein
5907	WP_038491267.1	2	2	-	-	X971_RS08105	1	612	flavin reductase
5908	WP_038491270.1	2	2	-	-	X971_RS08110	1	582	nitroreductase
5909	WP_003515664.1	2	2	+	-	X971_RS08115	1	981	hypothetical protein
5910	WP_038491273.1	2	2	-	-	X971_RS08120	1	2004	threonine--tRNA ligase
5911	WP_038491276.1	2	2	-	-	X971_RS08125	1	522	hypothetical protein
5912	WP_013636304.1	2	2	-	-	X971_RS08130	1	360	membrane protein insertion efficiency factor YidD
5913	WP_025593674.1	2	2	-	-	X971_RS08135	1	447	hypothetical protein
5914	WP_003515674.1	2	2	+	-	X971_RS08140	1	627	GTP cyclohydrolase I FolE
5915	WP_038491280.1	2	2	+	-	X971_RS08145	1	453	phosphoribosyl-AMP cyclohydrolase
5916	WP_038491283.1	2	2	+	-	X971_RS08150	1	927	patatin
5917	WP_003515681.1	2	2	-	-	X971_RS08155	1	435	inosine-5-monophosphate dehydrogenase
5918	WP_038491286.1	2	2	-	-	X971_RS08160	1	774	rhomboid family intramembrane serine protease
5919	WP_038491289.1	2	2	+	-	X971_RS08165	1	558	PAS domain-containing protein
5920	WP_038491291.1	2	2	+	-	X971_RS08170	1	618	pilus assembly protein PilZ
5921	WP_038491294.1	2	2	-	-	X971_RS08175	1	213	hypothetical protein
5922	WP_019566128.1	2	2	+	-	X971_RS08180	1	609	hypothetical protein
5923	WP_013636312.1	2	2	-	-	X971_RS08185	1	438	hypothetical protein
5924	WP_013636313.1	2	2	-	-	X971_RS08190	1	1404	L-serine ammonia-lyase
5925	WP_019566127.1	2	2	+	-	X971_RS08195	1	267	hypothetical protein
5926	WP_003515702.1	2	2	+	-	X971_RS08200	1	351	hypothetical protein
5927	WP_038491297.1	2	2	-	-	X971_RS08205	1	768	periplasmic protein
5928	WP_003515706.1	2	2	-	-	X971_RS08210	1	162	entericidin
5929	WP_038491300.1	2	2	+	-	X971_RS08215	1	777	formyl transferase
5930	WP_038491303.1	2	2	+	-	X971_RS08220	1	921	methylenetetrahydrofolate reductase
5931	WP_013636318.1	2	2	-	-	X971_RS08225	1	897	LysR family transcriptional regulator
5932	WP_038491307.1	2	2	+	-	X971_RS08230	1	219	hypothetical protein
5933	WP_003515714.1	2	2	+	-	X971_RS08235	1	1038	AraC family transcriptional regulator
5934	WP_038491310.1	2	2	-	-	X971_RS08240	1	1476	bifunctional ADP-dependent (S)-NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase
5935	WP_003515720.1	2	2	+	-	X971_RS08245	1	339	nitrogen regulatory protein P-II
5936	WP_003515722.1	2	2	+	glnA	X971_RS08250	1	1410	type I glutamate--ammonia ligase
5937	WP_013636322.1	2	2	+	-	X971_RS08255	1	936	membrane protein
5938	WP_003515726.1	2	2	+	-	X971_RS08260	1	330	DNA-binding protein
5939	WP_013636323.1	2	2	-	-	X971_RS08265	1	654	invasion protein B
5940	WP_038491313.1	2	2	+	-	X971_RS08270	1	1848	bicyclomycin resistance protein
5941	WP_003515731.1	2	2	+	-	X971_RS08275	1	669	DSBA oxidoreductase
5942	WP_038491316.1	2	2	+	-	X971_RS08280	1	933	transporter
5943	WP_038491319.1	2	2	-	-	X971_RS08285	1	345	hypothetical protein
5944	WP_019566117.1	2	2	-	-	X971_RS08290	1	3498	transcription-repair coupling factor
5945	WP_003515739.1	2	2	-	-	X971_RS08295	1	312	hypothetical protein
5946	WP_038491322.1	2	2	+	-	X971_RS08300	1	2106	ATP-dependent DNA helicase RecG
5947	WP_003515743.1	2	2	+	-	X971_RS08305	1	273	hypothetical protein
5948	WP_003515745.1	2	2	+	-	X971_RS08310	1	258	prevent-host-death protein
5949	WP_038491325.1	2	2	+	-	X971_RS08315	1	384	twitching motility protein PilT
5950	WP_003515749.1	2	2	-	-	X971_RS08320	1	669	membrane protein
5951	WP_038491328.1	2	2	-	-	X971_RS08325	1	504	GCN5 family acetyltransferase
5952	WP_003515753.1	2	2	-	-	X971_RS08330	1	1827	glutamine--fructose-6-phosphate aminotransferase
5953	WP_003515755.1	2	2	-	glmU	X971_RS08335	1	1362	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
5954	WP_003515757.1	2	2	-	-	X971_RS08340	1	738	GntR family transcriptional regulator
5955	WP_003515759.1	2	2	-	-	X971_RS08345	1	1074	BMP family ABC transporter substrate-binding protein
5956	WP_019566110.1	2	2	-	-	X971_RS08350	1	921	ABC transporter permease
5957	WP_013636336.1	2	2	-	-	X971_RS08355	1	1092	sugar ABC transporter permease
5958	WP_003515765.1	2	2	-	-	X971_RS08360	1	1557	ABC transporter
5959	WP_025593712.1	2	2	-	-	X971_RS08365	1	726	phosphatidylcholine synthase
5960	WP_038491332.1	2	2	+	-	X971_RS08370	1	1209	2-octaprenyl-6-methoxyphenyl hydroxylase
5961	WP_038491335.1	2	2	-	-	X971_RS08375	1	939	malonate transporter
5962	WP_038492850.1	2	2	-	-	X971_RS08380	1	747	cytochrome C biogenesis protein CcdA
5963	WP_003515941.1	2	2	+	-	X971_RS08390	1	582	membrane protein
5964	WP_038492853.1	2	2	+	-	X971_RS08395	1	453	hypothetical protein
5965	WP_038491338.1	2	2	-	-	X971_RS08400	1	744	glycosyl transferase family 25
5966	WP_038491341.1	2	2	-	-	X971_RS08405	1	1257	hypothetical protein
5967	WP_003515949.1	2	2	-	-	X971_RS08410	1	441	lactoylglutathione lyase
5968	WP_013636345.1	2	2	+	-	X971_RS08415	1	579	cold-shock protein
5969	WP_038491344.1	2	2	+	-	X971_RS08420	1	486	hypothetical protein
5970	WP_003515953.1	2	2	-	-	X971_RS08425	1	249	BON domain-containing protein
5971	WP_003515956.1	2	2	+	-	X971_RS08430	1	270	hypothetical protein
5972	WP_038492856.1	2	2	+	-	X971_RS08435	1	1143	ceramide glucosyltransferase
5973	WP_003495468.1	2	2	+	-	X971_RS08445	1	306	NADH-ubiquinone oxidoreductase
5974	WP_038491347.1	2	2	-	-	X971_RS08455	1	738	hypothetical protein
5975	WP_013636370.1	2	2	-	-	X971_RS08460	1	156	hypothetical protein
5976	WP_013636371.1	2	2	+	-	X971_RS08465	1	1299	hemolysin secretion protein D
5977	WP_038491350.1	2	2	+	-	X971_RS08470	1	720	macrolide ABC transporter ATP-binding protein
5978	WP_003515968.1	2	2	+	-	X971_RS08475	1	1209	multidrug ABC transporter substrate-binding protein
5979	WP_019567106.1	2	2	+	-	X971_RS08480	1	282	hypothetical protein
5980	WP_003515971.1	2	2	-	-	X971_RS08485	1	390	Fe-S cluster assembly scaffold SufA
5981	WP_003515972.1	2	2	-	-	X971_RS08490	1	384	SUF system Fe-S cluster assembly protein
5982	WP_003515973.1	2	2	-	-	X971_RS08495	1	1251	cysteine desulfurase
5983	WP_038491355.1	2	2	-	-	X971_RS08500	1	1272	Fe-S cluster assembly protein SufD
5984	WP_038491357.1	2	2	-	sufC	X971_RS08505	1	756	ABC transporter ATP-binding protein
5985	WP_038491360.1	2	2	-	-	X971_RS08510	1	1470	Fe-S cluster assembly protein SufB
5986	WP_038492859.1	2	2	-	-	X971_RS08515	1	1170	cysteine desulfurase
5987	WP_003507952.1	2	2	+	-	X971_RS08520	1	678	alpha/beta hydrolase
5988	WP_038491363.1	2	2	-	-	X971_RS08525	1	1122	anhydro-N-acetylmuramic acid kinase
5989	WP_003515978.1	2	2	+	-	X971_RS08530	1	1254	tyrosine--tRNA ligase
5990	WP_038491366.1	2	2	-	-	X971_RS08535	1	3384	membrane protein
5991	WP_013636380.1	2	2	+	-	X971_RS08540	1	468	peroxiredoxin
5992	WP_013636381.1	2	2	+	-	X971_RS08545	1	831	rhamnosyltransferase
5993	WP_038491369.1	2	2	+	-	X971_RS08550	1	1317	membrane protein
5994	WP_019567097.1	2	2	+	-	X971_RS08555	1	1515	RNA helicase
5995	WP_003515990.1	2	2	+	-	X971_RS08560	1	420	DNA mismatch repair protein MutT
5996	WP_046205602.1	2	2	+	-	X971_RS08565	1	1080	amino acid ABC transporter
5997	WP_003515995.1	2	2	+	-	X971_RS08570	1	678	ribulose-phosphate 3-epimerase
5998	WP_038491375.1	2	2	+	-	X971_RS08575	1	537	hypothetical protein
5999	WP_025593893.1	2	2	+	-	X971_RS08580	1	1308	adenylosuccinate lyase
6000	WP_003516000.1	2	2	+	-	X971_RS08585	1	564	alpha/beta hydrolase
6001	WP_003516002.1	2	2	+	-	X971_RS08590	1	765	phosphoribosylaminoimidazole-succinocarboxamide synthase 1
6002	WP_003495372.1	2	2	+	-	X971_RS08595	1	243	phosphoribosylformylglycinamidine synthase subunit PurS
6003	WP_003516005.1	2	2	+	-	X971_RS08600	1	672	phosphoribosylformylglycinamidine synthase I
6004	WP_003516006.1	2	2	+	-	X971_RS08605	1	408	hypothetical protein
6005	WP_003516008.1	2	2	-	-	X971_RS08610	1	306	hypothetical protein
6006	WP_003516009.1	2	2	+	-	X971_RS08615	1	1419	GntR family transcriptional regulator
6007	WP_038491381.1	2	2	+	-	X971_RS08620	1	591	lipid A 3-O-deacylase
6008	WP_003516011.1	2	2	+	-	X971_RS08625	1	2235	phosphoribosylformylglycinamidine synthase II
6009	WP_003516012.1	2	2	+	-	X971_RS08630	1	234	ATP-binding protein
6010	WP_038491384.1	2	2	-	-	X971_RS08635	1	1149	membrane protein
6011	WP_013636391.1	2	2	+	-	X971_RS08640	1	252	hypothetical protein
6012	WP_003516022.1	2	2	+	-	X971_RS08645	1	432	hypothetical protein
6013	WP_003516034.1	2	2	+	-	X971_RS08650	1	336	monothiol glutaredoxin, Grx4 family
6014	WP_026331057.1	2	2	+	-	X971_RS08655	1	1209	Bcr/CflA family drug resistance efflux transporter
6015	WP_003516036.1	2	2	-	-	X971_RS08660	1	825	inositol monophosphatase
6016	WP_038491388.1	2	2	-	-	X971_RS08665	1	828	inositol monophosphatase
6017	WP_038491391.1	2	2	-	-	X971_RS08670	1	897	tRNA 2-thiocytidine(32) synthetase TtcA
6018	WP_003495341.1	2	2	-	-	X971_RS08675	1	930	glutaminase
6019	WP_003516040.1	2	2	-	-	X971_RS08680	1	618	30S ribosomal protein S4
6020	WP_038491393.1	2	2	+	-	X971_RS08685	1	984	membrane protein
6021	WP_038491396.1	2	2	+	-	X971_RS08690	1	519	hypothetical protein
6022	WP_025593912.1	2	2	-	-	X971_RS08695	1	1518	ATP-binding protein
6023	WP_025593913.1	2	2	-	-	X971_RS08700	1	888	acetylserine transporter
